Version,1,,,,,,,,
Distortion Method,0,,,,,,,,
Width,50.8372,,,,,,,,
Height,50.8372,,,,,,,,
NumCols,101,,,,,,,,
NumRows,101,,,,,,,,
Center X,0,,,,,,,,
Center Y,0,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Index X,Index Y,RefLoc X,RefLoc Y,R_Dist X,R_Dist Y,G_Dist X,G_Dist Y,B_Dist X,B_Dist Y
47,42,23.8935,21.3516,20.76396,18.55504,20.68122,18.48112,20.48116,18.30234
47,43,23.8935,21.86,20.62956,18.87382,20.54654,18.79794,20.34578,18.61426
47,44,23.8935,22.3684,20.49474,19.18658,20.41144,19.1086,20.20998,18.92002
47,45,23.8935,22.8767,20.35964,19.49318,20.27606,19.41324,20.07376,19.21948
47,46,23.8935,23.3851,20.22426,19.79404,20.1404,19.71186,19.93712,19.51292
47,47,23.8935,23.8935,20.08888,20.08888,20.0046,20.0046,19.80048,19.80048
47,48,23.8935,24.4018,19.95336,20.37798,19.86866,20.29146,19.66356,20.08188
47,49,23.8935,24.9102,19.81798,20.66134,19.73286,20.57258,19.52664,20.35754
47,50,23.8935,25.4186,19.68274,20.9391,19.5972,20.8481,19.38986,20.62746
48,-50,24.4018,-25.4186,19.97184,-20.804,19.88406,-20.71258,19.67098,-20.49068
48,-49,24.4018,-24.9102,20.10708,-20.52596,20.01972,-20.43678,19.80804,-20.22062
48,-48,24.4018,-24.4018,20.24246,-20.24246,20.15566,-20.15566,19.94496,-19.94496
48,-47,24.4018,-23.8935,20.37798,-19.95336,20.29146,-19.86866,20.08188,-19.66356
48,-46,24.4018,-23.3851,20.51336,-19.65866,20.42726,-19.57606,20.2188,-19.37628
48,-45,24.4018,-22.8767,20.6486,-19.35808,20.56292,-19.27772,20.3553,-19.08312
48,-44,24.4018,-22.3684,20.78356,-19.05162,20.69816,-18.97336,20.49152,-18.78394
48,-43,24.4018,-21.86,20.91824,-18.73928,20.83326,-18.66312,20.62732,-18.4786
48,-42,24.4018,-21.3516,21.0525,-18.42092,20.96766,-18.34672,20.76256,-18.16724
48,-41,24.4018,-20.8432,21.1862,-18.09654,21.10164,-18.0243,20.89724,-17.84972
48,-40,24.4018,-20.3349,21.3192,-17.766,21.23492,-17.69572,21.03122,-17.52604
48,-39,24.4018,-19.8265,21.45136,-17.4293,21.36736,-17.36098,21.16422,-17.19592
48,-38,24.4018,-19.3181,21.58268,-17.0863,21.49896,-17.01994,21.29638,-16.85964
48,-37,24.4018,-18.8098,21.71302,-16.73714,21.62944,-16.67274,21.42742,-16.51692
48,-36,24.4018,-18.3014,21.84224,-16.38168,21.75894,-16.3191,21.55734,-16.1679
48,-35,24.4018,-17.793,21.9702,-16.01992,21.88704,-15.9593,21.68586,-15.81258
48,-34,24.4018,-17.2846,22.09676,-15.65186,22.01374,-15.59306,21.81298,-15.45082
48,-33,24.4018,-16.7763,22.22192,-15.2775,22.1389,-15.22052,21.93856,-15.08276
48,-32,24.4018,-16.2679,22.3454,-14.89684,22.26252,-14.84168,22.06246,-14.70826
48,-31,24.4018,-15.7595,22.46706,-14.50988,22.38432,-14.45654,22.18454,-14.32746
48,-30,24.4018,-15.2511,22.58676,-14.11676,22.50416,-14.0651,22.30466,-13.940416
48,-29,24.4018,-14.7428,22.7045,-13.717298,22.62204,-13.667444,22.42268,-13.547058
48,-28,24.4018,-14.2344,22.82,-13.311676,22.73754,-13.263586,22.53846,-13.14747
48,-27,24.4018,-13.726,22.93326,-12.899922,22.8508,-12.853596,22.652,-12.741736
48,-26,24.4018,-13.2177,23.04386,-12.48212,22.96168,-12.437544,22.76288,-12.329912
48,-25,24.4018,-12.7093,23.15194,-12.05834,23.06976,-12.0155,22.87124,-11.912096
48,-24,24.4018,-12.2009,23.25736,-11.628666,23.17518,-11.587576,22.97666,-11.488358
48,-23,24.4018,-11.6925,23.3597,-11.19321,23.27766,-11.153842,23.07928,-11.058838
48,-22,24.4018,-11.1842,23.4591,-10.752084,23.37692,-10.714452,23.17882,-10.62362
48,-21,24.4018,-10.6758,23.55528,-10.305428,23.47324,-10.269518,23.275,-10.182844
48,-20,24.4018,-10.1674,23.6481,-9.853368,23.56606,-9.81918,23.36796,-9.736664
48,-19,24.4018,-9.65906,23.73742,-9.396058,23.65538,-9.363578,23.45742,-9.28522
48,-18,24.4018,-9.15069,23.8231,-8.933666,23.74106,-8.902908,23.54324,-8.828694
48,-17,24.4018,-8.64232,23.905,-8.466374,23.8231,-8.437338,23.62514,-8.367254
48,-16,24.4018,-8.13395,23.98312,-7.994378,23.90108,-7.96705,23.70326,-7.901096
48,-15,24.4018,-7.62557,24.05718,-7.51786,23.97514,-7.49224,23.77732,-7.43043
48,-14,24.4018,-7.1172,24.12704,-7.037058,24.04514,-7.01316,23.84732,-6.955466
48,-13,24.4018,-6.60883,24.1927,-6.552196,24.1108,-6.529992,23.91298,-6.476428
48,-12,24.4018,-6.10046,24.25402,-6.063498,24.17198,-6.043002,23.9743,-5.993568
48,-11,24.4018,-5.59209,24.31072,-5.571216,24.22882,-5.552428,24.031,-5.50711
48,-10,24.4018,-5.08372,24.36294,-5.075616,24.28104,-5.058536,24.08322,-5.017348
48,-9,24.4018,-4.57534,24.41054,-4.576964,24.3285,-4.561606,24.13082,-4.52452
48,-8,24.4018,-4.06697,24.45324,-4.075764,24.3712,-4.062086,24.17352,-4.029102
48,-7,24.4018,-3.5586,24.49118,-3.572198,24.40914,-3.560214,24.21146,-3.53129
48,-6,24.4018,-3.05023,24.52408,-3.066406,24.44218,-3.056102,24.24436,-3.031252
48,-5,24.4018,-2.54186,24.55208,-2.558668,24.47018,-2.550058,24.27236,-2.529296
48,-4,24.4018,-2.03349,24.57518,-2.049292,24.49314,-2.04239,24.29546,-2.025716
48,-3,24.4018,-1.52511,24.5931,-1.538614,24.5112,-1.533392,24.31338,-1.520806
48,-2,24.4018,-1.01674,24.60598,-1.026907,24.52394,-1.023393,24.32626,-1.0149146
48,-1,24.4018,-0.508372,24.61368,-0.5145168,24.53178,-0.5127052,24.33396,-0.5083372
48,0,24.4018,0,24.61634,-0.00175413,24.5343,-0.001649942,24.33662,-0.00139802
48,1,24.4018,0.508372,24.61382,0.5110574,24.53178,0.509453,24.3341,0.5055806
48,2,24.4018,1.01674,24.60612,1.0235974,24.52408,1.0202794,24.3264,1.0122784
48,3,24.4018,1.52511,24.59324,1.535548,24.51134,1.530508,24.31352,1.51837
48,4,24.4018,2.03349,24.57532,2.046576,24.49342,2.039828,24.2956,2.023546
48,5,24.4018,2.54186,24.55236,2.556386,24.47032,2.547916,24.27264,2.527476
48,6,24.4018,3.05023,24.52436,3.064642,24.44232,3.05445,24.24464,3.029866
48,7,24.4018,3.5586,24.49132,3.571064,24.40928,3.55915,24.2116,3.530394
48,8,24.4018,4.06697,24.45324,4.07533,24.37134,4.06168,24.17352,4.028752
48,9,24.4018,4.57534,24.41054,4.576964,24.3285,4.561606,24.13082,4.52452
48,10,24.4018,5.08372,24.36294,5.075616,24.28104,5.058536,24.08322,5.017348
48,11,24.4018,5.59209,24.31072,5.571216,24.22882,5.552428,24.031,5.50711
48,12,24.4018,6.10046,24.25402,6.063498,24.17198,6.043002,23.9743,5.993568
48,13,24.4018,6.60883,24.1927,6.552196,24.1108,6.529992,23.91298,6.476428
48,14,24.4018,7.1172,24.12704,7.037058,24.04514,7.01316,23.84732,6.955466
48,15,24.4018,7.62557,24.05718,7.51786,23.97514,7.49224,23.77732,7.43043
48,16,24.4018,8.13395,23.98312,7.994378,23.90108,7.96705,23.70326,7.901096
48,17,24.4018,8.64232,23.905,8.466374,23.8231,8.437338,23.62514,8.367254
48,18,24.4018,9.15069,23.8231,8.933666,23.74106,8.902908,23.54324,8.828694
48,19,24.4018,9.65906,23.73742,9.396058,23.65538,9.363578,23.45742,9.28522
48,20,24.4018,10.1674,23.6481,9.853368,23.56606,9.81918,23.36796,9.736664
48,21,24.4018,10.6758,23.55528,10.305428,23.47324,10.269518,23.275,10.182844
48,22,24.4018,11.1842,23.4591,10.752084,23.37692,10.714452,23.17882,10.62362
48,23,24.4018,11.6925,23.3597,11.19321,23.27766,11.153842,23.07928,11.058838
48,24,24.4018,12.2009,23.25736,11.628666,23.17518,11.587576,22.97666,11.488358
48,25,24.4018,12.7093,23.15194,12.05834,23.06976,12.0155,22.87124,11.912096
48,26,24.4018,13.2177,23.04386,12.48212,22.96168,12.437544,22.76288,12.329912
48,27,24.4018,13.726,22.93326,12.899922,22.8508,12.853596,22.652,12.741736
48,28,24.4018,14.2344,22.82,13.311676,22.73754,13.263586,22.53846,13.14747
48,29,24.4018,14.7428,22.7045,13.717298,22.62204,13.667444,22.42268,13.547058
48,30,24.4018,15.2511,22.59418,14.10388,22.51172,14.05348,22.3125,13.931456
48,31,24.4018,15.7595,22.47462,14.49742,22.39202,14.44506,22.19252,14.31878
48,32,24.4018,16.2679,22.3531,14.88452,22.27036,14.83048,22.07058,14.69986
48,33,24.4018,16.7763,22.22976,15.26546,22.14702,15.2096,21.94696,15.07464
48,34,24.4018,17.2846,22.10488,15.6401,22.022,15.58242,21.82152,15.44312
48,35,24.4018,17.793,21.97846,16.0083,21.8953,15.9488,21.69454,15.80516
48,36,24.4018,18.3014,21.85064,16.37034,21.76734,16.30902,21.56616,16.16076
48,37,24.4018,18.8098,21.72156,16.72608,21.63812,16.66294,21.43638,16.5102
48,38,24.4018,19.3181,21.59122,17.07552,21.50764,17.01042,21.30548,16.8532
48,39,24.4018,19.8265,21.46004,17.41866,21.37618,17.35174,21.1736,17.1899
48,40,24.4018,20.3349,21.32788,17.75578,21.24388,17.6869,21.0406,17.5203
48,41,24.4018,20.8432,21.1862,18.09654,21.10164,18.0243,20.89724,17.84972
48,42,24.4018,21.3516,21.0525,18.42092,20.96766,18.34672,20.76256,18.16724
48,43,24.4018,21.86,20.91824,18.73928,20.83326,18.66312,20.62732,18.4786
48,44,24.4018,22.3684,20.78356,19.05162,20.69816,18.97336,20.49152,18.78394
48,45,24.4018,22.8767,20.6486,19.35808,20.56292,19.27772,20.3553,19.08312
48,46,24.4018,23.3851,20.51336,19.65866,20.42726,19.57606,20.2188,19.37628
48,47,24.4018,23.8935,20.37798,19.95336,20.29146,19.86866,20.08188,19.66356
48,48,24.4018,24.4018,20.24246,20.24246,20.15566,20.15566,19.94496,19.94496
48,49,24.4018,24.9102,20.10708,20.52596,20.01972,20.43678,19.80804,20.22062
48,50,24.4018,25.4186,19.97184,20.804,19.88406,20.71258,19.67098,20.49068
49,-50,24.9102,-25.4186,20.25548,-20.6689,20.16532,-20.57692,19.94664,-20.35362
49,-49,24.9102,-24.9102,20.39072,-20.39072,20.30098,-20.30098,20.08356,-20.08356
49,-48,24.9102,-24.4018,20.52596,-20.10708,20.43678,-20.01972,20.22062,-19.80804
49,-47,24.9102,-23.8935,20.66134,-19.81798,20.57258,-19.73286,20.35754,-19.52664
49,-46,24.9102,-23.3851,20.79658,-19.52328,20.70824,-19.4404,20.49432,-19.23964
49,-45,24.9102,-22.8767,20.93168,-19.22298,20.84376,-19.1422,20.63082,-18.94676
49,-44,24.9102,-22.3684,21.0665,-18.91694,20.979,-18.83826,20.76704,-18.64786
49,-43,24.9102,-21.86,21.2009,-18.60488,21.11382,-18.52844,20.9027,-18.34322
49,-42,24.9102,-21.3516,21.33488,-18.28708,21.24808,-18.2126,21.0378,-18.03242
49,-41,24.9102,-20.8432,21.4683,-17.96326,21.38178,-17.89088,21.1722,-17.7156
49,-40,24.9102,-20.3349,21.60102,-17.63342,21.51478,-17.563,21.3059,-17.39262
49,-39,24.9102,-19.8265,21.7329,-17.29756,21.6468,-17.2291,21.43876,-17.06348
49,-38,24.9102,-19.3181,21.8638,-16.95568,21.77812,-16.88918,21.5705,-16.72818
49,-37,24.9102,-18.8098,21.99386,-16.6075,21.90818,-16.54296,21.70126,-16.38672
49,-36,24.9102,-18.3014,22.12252,-16.2533,22.03712,-16.19058,21.83076,-16.03896
49,-35,24.9102,-17.793,22.25006,-15.89294,22.1648,-15.83204,21.95886,-15.6849
49,-34,24.9102,-17.2846,22.3762,-15.52628,22.29108,-15.46734,22.08556,-15.32468
49,-33,24.9102,-16.7763,22.50066,-15.1536,22.41582,-15.09634,22.21072,-14.9583
49,-32,24.9102,-16.2679,22.62358,-14.77462,22.53888,-14.71932,22.33406,-14.58548
49,-31,24.9102,-15.7595,22.74468,-14.38948,22.66012,-14.336,22.45572,-14.20664
49,-30,24.9102,-15.2511,22.86382,-13.998278,22.7794,-13.946548,22.57528,-13.821584
49,-29,24.9102,-14.7428,22.981,-13.600972,22.89658,-13.55102,22.69274,-13.430382
49,-28,24.9102,-14.2344,23.0958,-13.197618,23.01152,-13.149444,22.80796,-13.033118
49,-27,24.9102,-13.726,23.20836,-12.788272,23.12422,-12.741876,22.9208,-12.62982
49,-26,24.9102,-13.2177,23.3184,-12.373032,23.23426,-12.328386,23.03112,-12.220586
49,-25,24.9102,-12.7093,23.42578,-11.95194,23.34178,-11.909058,23.13878,-11.805486
49,-24,24.9102,-12.2009,23.5305,-11.525108,23.4465,-11.483976,23.24364,-11.384632
49,-23,24.9102,-11.6925,23.63214,-11.092648,23.54814,-11.053238,23.34556,-10.958108
49,-22,24.9102,-11.1842,23.73084,-10.654644,23.64698,-10.616984,23.4444,-10.52604
49,-21,24.9102,-10.6758,23.82632,-10.211264,23.74246,-10.175312,23.54002,-10.088554
49,-20,24.9102,-10.1674,23.91844,-9.762606,23.83458,-9.72839,23.63228,-9.645804
49,-19,24.9102,-9.65906,24.00706,-9.308852,23.9232,-9.276358,23.7209,-9.19793
49,-18,24.9102,-9.15069,24.09204,-8.850142,24.00832,-8.81937,23.80616,-8.7451
49,-17,24.9102,-8.64232,24.17338,-8.386672,24.08966,-8.357622,23.8875,-8.287482
49,-16,24.9102,-8.13395,24.2508,-7.918624,24.16708,-7.891282,23.96492,-7.825286
49,-15,24.9102,-7.62557,24.32416,-7.44618,24.24044,-7.420546,24.03842,-7.358694
49,-14,24.9102,-7.1172,24.39346,-6.969564,24.30974,-6.945652,24.10772,-6.88793
49,-13,24.9102,-6.60883,24.45856,-6.489,24.37484,-6.466796,24.17282,-6.413204
49,-12,24.9102,-6.10046,24.51932,-6.004712,24.4356,-5.984216,24.23358,-5.934768
49,-11,24.9102,-5.59209,24.57546,-5.516952,24.49188,-5.498164,24.28986,-5.452832
49,-10,24.9102,-5.08372,24.62726,-5.025972,24.54354,-5.008892,24.34166,-4.96769
49,-9,24.9102,-4.57534,24.6743,-4.532024,24.59072,-4.516652,24.3887,-4.479566
49,-8,24.9102,-4.06697,24.71672,-4.035374,24.633,-4.02171,24.43112,-3.988754
49,-7,24.9102,-3.5586,24.75424,-3.536316,24.67052,-3.524374,24.46864,-3.49552
49,-6,24.9102,-3.05023,24.787,-3.035144,24.70328,-3.024896,24.5014,-3.000172
49,-5,24.9102,-2.54186,24.81472,-2.53239,24.731,-2.523822,24.52912,-2.503186
49,-4,24.9102,-2.03349,24.8374,-2.02804,24.75382,-2.02118,24.55194,-2.004632
49,-3,24.9102,-1.52511,24.85518,-1.522416,24.7716,-1.51725,24.56972,-1.50479
49,-2,24.9102,-1.01674,24.86792,-1.0158064,24.78434,-1.0123442,24.58246,-1.0039918
49,-1,24.9102,-0.508372,24.87562,-0.5085276,24.7919,-0.5067692,24.59002,-0.5025258
49,0,24.9102,0,24.87814,-0.000886516,24.79456,-0.000834005,24.59268,-0.000707015
49,1,24.9102,0.508372,24.87562,0.5068042,24.7919,0.505148,24.59016,0.501151
49,2,24.9102,1.01674,24.86806,1.0142328,24.78434,1.0108644,24.58246,1.0027374
49,3,24.9102,1.52511,24.85532,1.521086,24.7716,1.516004,24.56972,1.50374
49,4,24.9102,2.03349,24.83754,2.02706,24.75382,2.020256,24.55194,2.003848
49,5,24.9102,2.54186,24.81472,2.531844,24.731,2.523318,24.52912,2.502766
49,6,24.9102,3.05023,24.787,3.03513,24.70328,3.024882,24.5014,3.000172
49,7,24.9102,3.5586,24.75424,3.536316,24.67052,3.524374,24.46864,3.49552
49,8,24.9102,4.06697,24.71672,4.035374,24.633,4.02171,24.43112,3.988754
49,9,24.9102,4.57534,24.6743,4.532024,24.59072,4.516652,24.3887,4.479566
49,10,24.9102,5.08372,24.62726,5.025972,24.54354,5.008892,24.34166,4.96769
49,11,24.9102,5.59209,24.57546,5.516952,24.49188,5.498164,24.28986,5.452832
49,12,24.9102,6.10046,24.51932,6.004712,24.4356,5.984216,24.23358,5.934768
49,13,24.9102,6.60883,24.45856,6.489,24.37484,6.466796,24.17282,6.413204
49,14,24.9102,7.1172,24.39346,6.969564,24.30974,6.945652,24.10772,6.88793
49,15,24.9102,7.62557,24.32416,7.44618,24.24044,7.420546,24.03842,7.358694
49,16,24.9102,8.13395,24.2508,7.918624,24.16708,7.891282,23.96492,7.825286
49,17,24.9102,8.64232,24.17338,8.386672,24.08966,8.357622,23.8875,8.287482
49,18,24.9102,9.15069,24.09204,8.850142,24.00832,8.81937,23.80616,8.7451
49,19,24.9102,9.65906,24.00706,9.308852,23.9232,9.276358,23.7209,9.19793
49,20,24.9102,10.1674,23.91844,9.762606,23.83458,9.72839,23.63228,9.645804
49,21,24.9102,10.6758,23.82632,10.211264,23.74246,10.175312,23.54002,10.088554
49,22,24.9102,11.1842,23.73084,10.654644,23.64698,10.616984,23.4444,10.52604
49,23,24.9102,11.6925,23.63214,11.092648,23.54814,11.053238,23.34556,10.958108
49,24,24.9102,12.2009,23.5305,11.525108,23.4465,11.483976,23.24364,11.384632
49,25,24.9102,12.7093,23.42578,11.95194,23.34178,11.909058,23.13878,11.805486
49,26,24.9102,13.2177,23.3184,12.373032,23.23426,12.328386,23.03112,12.220586
49,27,24.9102,13.726,23.20836,12.788272,23.12422,12.741876,22.9208,12.62982
49,28,24.9102,14.2344,23.0958,13.197618,23.01152,13.149444,22.80796,13.033118
49,29,24.9102,14.7428,22.981,13.600972,22.89658,13.55102,22.69274,13.430382
49,30,24.9102,15.2511,22.87124,13.985342,22.78696,13.934746,22.58312,13.81254
49,31,24.9102,15.7595,22.75238,14.37674,22.66782,14.32438,22.4637,14.19782
49,32,24.9102,16.2679,22.63142,14.76216,22.54672,14.70798,22.34232,14.57708
49,33,24.9102,16.7763,22.50864,15.14128,22.42394,15.08528,22.21912,14.95004
49,34,24.9102,17.2846,22.38418,15.51438,22.29934,15.45656,22.09424,15.31684
49,35,24.9102,17.793,22.25832,15.88118,22.1732,15.82154,21.96768,15.67748
49,36,24.9102,18.3014,22.13092,16.24182,22.04566,16.18036,21.83972,16.03182
49,37,24.9102,18.8098,22.00226,16.59644,21.91686,16.53302,21.71036,16.37986
49,38,24.9102,19.3181,21.87248,16.94476,21.7868,16.87952,21.57974,16.72174
49,39,24.9102,19.8265,21.74158,17.28706,21.65576,17.21986,21.44814,17.05746
49,40,24.9102,20.3349,21.60984,17.6232,21.52374,17.55404,21.31542,17.38702
49,41,24.9102,20.8432,21.4683,17.96326,21.38178,17.89088,21.1722,17.7156
49,42,24.9102,21.3516,21.33488,18.28708,21.24808,18.2126,21.0378,18.03242
49,43,24.9102,21.86,21.2009,18.60488,21.11382,18.52844,20.9027,18.34322
49,44,24.9102,22.3684,21.0665,18.91694,20.979,18.83826,20.76704,18.64786
49,45,24.9102,22.8767,20.93168,19.22298,20.84376,19.1422,20.63082,18.94676
49,46,24.9102,23.3851,20.79658,19.52328,20.70824,19.4404,20.49432,19.23964
49,47,24.9102,23.8935,20.66134,19.81798,20.57258,19.73286,20.35754,19.52664
49,48,24.9102,24.4018,20.52596,20.10708,20.43678,20.01972,20.22062,19.80804
49,49,24.9102,24.9102,20.39072,20.39072,20.30098,20.30098,20.08356,20.08356
49,50,24.9102,25.4186,20.25548,20.6689,20.16532,20.57692,19.94664,20.35362
50,-50,25.4186,-25.4186,20.5338,-20.5338,20.44126,-20.44126,20.2167,-20.2167
50,-49,25.4186,-24.9102,20.6689,-20.25548,20.57692,-20.16532,20.35362,-19.94664
50,-48,25.4186,-24.4018,20.804,-19.97184,20.71258,-19.88406,20.49068,-19.67098
50,-47,25.4186,-23.8935,20.9391,-19.68274,20.8481,-19.5972,20.62746,-19.38986
50,-46,25.4186,-23.3851,21.0742,-19.38832,20.98362,-19.30488,20.7641,-19.103
50,-45,25.4186,-22.8767,21.20902,-19.08816,21.11886,-19.00696,20.90046,-18.8104
50,-44,25.4186,-22.3684,21.34356,-18.7824,21.25382,-18.70344,21.03654,-18.51206
50,-43,25.4186,-21.86,21.47768,-18.4709,21.38836,-18.39404,21.17192,-18.20784
50,-42,25.4186,-21.3516,21.61138,-18.15352,21.52234,-18.07876,21.30688,-17.89774
50,-41,25.4186,-20.8432,21.74438,-17.8304,21.65576,-17.75774,21.441,-17.58162
50,-40,25.4186,-20.3349,21.87668,-17.5014,21.78834,-17.4307,21.57442,-17.25948
50,-39,25.4186,-19.8265,22.00814,-17.16638,21.92008,-17.09764,21.70686,-16.93132
50,-38,25.4186,-19.3181,22.13862,-16.82534,22.05084,-16.75856,21.83832,-16.59714
50,-37,25.4186,-18.8098,22.26812,-16.47842,22.18048,-16.4136,21.96852,-16.2568
50,-36,25.4186,-18.3014,22.39636,-16.12548,22.309,-16.06248,22.0976,-15.9103
50,-35,25.4186,-17.793,22.52334,-15.76638,22.43612,-15.70534,22.22528,-15.55778
50,-34,25.4186,-17.2846,22.64892,-15.40126,22.56184,-15.34204,22.35156,-15.1991
50,-33,25.4186,-16.7763,22.77282,-15.03012,22.68602,-14.97272,22.47616,-14.83426
50,-32,25.4186,-16.2679,22.89518,-14.65282,22.80852,-14.59738,22.59894,-14.46326
50,-31,25.4186,-15.7595,23.01558,-14.26964,22.92906,-14.21602,22.7199,-14.08638
50,-30,25.4186,-15.2511,23.13416,-13.880454,23.04764,-13.828612,22.8389,-13.70334
50,-29,25.4186,-14.7428,23.2505,-13.48529,23.16426,-13.435254,22.9558,-13.314336
50,-28,25.4186,-14.2344,23.36474,-13.084232,23.2785,-13.035974,23.07032,-12.919382
50,-27,25.4186,-13.726,23.47646,-12.677322,23.3905,-12.630842,23.18246,-12.518548
50,-26,25.4186,-13.2177,23.5858,-12.26463,23.49984,-12.219928,23.29208,-12.111918
50,-25,25.4186,-12.7093,23.69248,-11.846254,23.60666,-11.803302,23.39918,-11.699562
50,-24,25.4186,-12.2009,23.79636,-11.422278,23.71054,-11.381076,23.5032,-11.281564
50,-23,25.4186,-11.6925,23.89744,-10.9928,23.81162,-10.953348,23.60442,-10.858064
50,-22,25.4186,-11.1842,23.9953,-10.557932,23.90962,-10.520216,23.70256,-10.429146
50,-21,25.4186,-10.6758,24.09008,-10.117814,24.0044,-10.081834,23.79748,-9.99495
50,-20,25.4186,-10.1674,24.18136,-9.672572,24.09582,-9.638314,23.88904,-9.555616
50,-19,25.4186,-9.65906,24.26928,-9.222346,24.18374,-9.189824,23.9771,-9.111298
50,-18,25.4186,-9.15069,24.3537,-8.767318,24.26816,-8.736518,24.06152,-8.662164
50,-17,25.4186,-8.64232,24.4342,-8.307642,24.34866,-8.278564,24.1423,-8.208368
50,-16,25.4186,-8.13395,24.51092,-7.843514,24.42552,-7.816158,24.21902,-7.750106
50,-15,25.4186,-7.62557,24.58372,-7.375116,24.49832,-7.349482,24.29196,-7.287574
50,-14,25.4186,-7.1172,24.65246,-6.902672,24.56692,-6.878746,24.3607,-6.820982
50,-13,25.4186,-6.60883,24.71686,-6.426378,24.63146,-6.404174,24.42524,-6.350554
50,-12,25.4186,-6.10046,24.77706,-5.946486,24.69152,-5.925976,24.48544,-5.876486
50,-11,25.4186,-5.59209,24.83278,-5.463206,24.74738,-5.444404,24.54116,-5.399058
50,-10,25.4186,-5.08372,24.88402,-4.97679,24.79848,-4.95971,24.5924,-4.91848
50,-9,25.4186,-4.57534,24.93064,-4.487504,24.84524,-4.472132,24.63902,-4.435032
50,-8,25.4186,-4.06697,24.9725,-3.9956,24.8871,-3.981936,24.68102,-3.948966
50,-7,25.4186,-3.5586,25.00974,-3.501358,24.92434,-3.489402,24.71826,-3.460548
50,-6,25.4186,-3.05023,25.04208,-3.005044,24.95668,-2.994796,24.7506,-2.970072
50,-5,25.4186,-2.54186,25.06952,-2.506952,24.98412,-2.498412,24.77804,-2.477804
50,-4,25.4186,-2.03349,25.09206,-2.007376,25.00666,-2.000544,24.80072,-1.984052
50,-3,25.4186,-1.52511,25.1097,-1.506582,25.0243,-1.501458,24.81822,-1.489096
50,-2,25.4186,-1.01674,25.1223,-1.004892,25.0369,-1.001476,24.83082,-0.9932342
50,-1,25.4186,-0.508372,25.12986,-0.5025972,25.04446,-0.5008892,24.83838,-0.496769
50,0,25.4186,0,25.13238,-7.28E-18,25.04698,-6.85E-18,24.8409,-5.81E-18
50,1,25.4186,0.508372,25.12986,0.5025972,25.04446,0.5008892,24.83838,0.496769
50,2,25.4186,1.01674,25.1223,1.004892,25.0369,1.001476,24.83082,0.9932342
50,3,25.4186,1.52511,25.1097,1.506582,25.0243,1.501458,24.81822,1.489096
50,4,25.4186,2.03349,25.09206,2.007376,25.00666,2.000544,24.80072,1.984052
50,5,25.4186,2.54186,25.06952,2.506952,24.98412,2.498412,24.77804,2.477804
50,6,25.4186,3.05023,25.04208,3.005044,24.95668,2.994796,24.7506,2.970072
50,7,25.4186,3.5586,25.00974,3.501358,24.92434,3.489402,24.71826,3.460548
50,8,25.4186,4.06697,24.9725,3.9956,24.8871,3.981936,24.68102,3.948966
50,9,25.4186,4.57534,24.93064,4.487504,24.84524,4.472132,24.63902,4.435032
50,10,25.4186,5.08372,24.88402,4.97679,24.79848,4.95971,24.5924,4.91848
50,11,25.4186,5.59209,24.83278,5.463206,24.74738,5.444404,24.54116,5.399058
50,12,25.4186,6.10046,24.77706,5.946486,24.69152,5.925976,24.48544,5.876486
50,13,25.4186,6.60883,24.71686,6.426378,24.63146,6.404174,24.42524,6.350554
50,14,25.4186,7.1172,24.65246,6.902672,24.56692,6.878746,24.3607,6.820982
50,15,25.4186,7.62557,24.58372,7.375116,24.49832,7.349482,24.29196,7.287574
